time,pitch_angle,yaw_angle,err_x,err_y,err_total,accumulate_err_x,accumulate_err_y,accumulate_err_total,controller_output_x,controller_output_y,score
10.923691749572754,-10.8,12.8,-0.8799584581960289,0.12202652422860183,0.8883790636693584,1.592684171304433,1.505467586242946,2.372174179894463,-0.1110448561606599,-0.010776656089016443,0.12494871020317078
11.086767435073853,-10.8,12.8,-0.9219729978274245,0.07931724074859403,0.925378535196737,1.5742447113478846,1.5070539310579179,2.390681750598398,-0.11405879993871537,-0.006855517390309639,0.12499898672103882
11.257834434509277,-10.8,12.8,-1.1242824485877918,0.051556206486566225,1.1254639339533925,1.5517590623761288,1.5080850551876492,2.4131910292774656,-0.1419587215011687,-0.0046245006145178,0.1250220537185669
11.430447101593018,-10.8,12.7,-1.2557835915820306,0.03351153421624531,1.2562306523135751,1.5266433905444883,1.5087552858719742,2.438315642323737,-0.157458287670495,-0.0032981467275653145,0.12484945356845856
11.588831424713135,-10.8,12.7,-1.1662593345283767,-0.15321750275944623,1.1762807651774354,1.5033182038539208,1.5056909358167851,2.461841257627286,-0.13994741375934697,0.02406466574383707,0.125467911362648
11.774927139282227,-10.8,12.7,-1.1080685674435244,-0.2745913767936372,1.1415850272168822,1.4811568325050504,1.5001991082809123,2.4846729581716236,-0.13085463327466276,0.03847734367375908,0.12551189959049225
11.94245982170105,-10.8,12.7,-1.2452445688383023,-0.35348439491588124,1.2944439940261363,1.4562519411282844,1.4931294203825947,2.5105618380521464,-0.1519288313768075,0.046965274998522044,0.12535053491592407
12.113822937011719,-10.8,12.6,-1.3344089697449135,-0.4047648566953512,1.3944468034856294,1.429563761733386,1.4850341232486877,2.538450774121859,-0.16345514887924717,0.05177498555140173,0.12551186978816986
12.28032398223877,-10.7,12.6,-1.3923658303341426,-0.43809715685199535,1.4596615101878547,1.4017164451267032,1.4762721801116478,2.5676440043256163,-0.16997383006747485,0.05461142766100179,0.12589511275291443
12.451241493225098,-10.7,12.6,-1.2550377897172211,-0.4597631519537799,1.336600916321982,1.376615689332359,1.4670769170725722,2.594376022652056,-0.14752844035473667,0.05626669177888765,0.1256960779428482
12.622565984725952,-10.7,12.6,-1.1657745633161767,-0.47384604876992853,1.258395967257483,1.3533001980660353,1.4575999960971735,2.6195439419972053,-0.1352553732711245,0.05726568712787739,0.12560680508613586
12.784121036529541,-10.7,12.5,-1.1077534661556,-0.6579999317004308,1.2884415593644587,1.3311451287429232,1.444439997463165,2.6453127731844943,-0.12832939741106267,0.08431366330448659,0.12523524463176727
12.934370756149292,-10.7,12.5,-1.0700397530010832,-0.7776999556052715,1.3228009275590416,1.3097443336829016,1.4288859983510596,2.671768791735675,-0.12436983117780681,0.09944274453967449,0.12503071129322052
13.094660758972168,-10.7,12.5,-1.0455258394506473,-0.8555049711434322,1.350930433667887,1.2888338168938887,1.411775898928191,2.698787400409033,-0.12221028187979702,0.1076133944644586,0.12503071129322052
13.280633926391602,-10.7,12.5,-1.0295917956430003,-0.7310782312432593,1.2627488451204976,1.2682419809810286,1.397154334303326,2.724042377311443,-0.12103630256640581,0.08633365418288301,0.12555770576000214
13.444257736206055,-10.6,12.5,-1.0192346671678933,-0.8252008503081356,1.3114098330064925,1.2478572876376708,1.3806503172971631,2.7502705739715725,-0.12028150762154426,0.10068228392984194,0.12504369020462036
13.606654167175293,-10.6,12.4,-1.1875025336590852,-0.8863805527003024,1.4818342524223282,1.224107236964489,1.362922706243157,2.779907259020019,-0.14622589476695297,0.1085659126776521,0.12587454915046692
13.776488065719604,-10.6,12.4,0.0,0.0,0.0,1.224107236964489,1.362922706243157,2.779907259020019,0.0,0.0,0.0
13.970040082931519,-10.6,12.4,0.0,0.0,0.0,1.224107236964489,1.362922706243157,2.779907259020019,0.0,0.0,0.0
14.115201950073242,-10.6,12.4,0.0,0.0,0.0,1.224107236964489,1.362922706243157,2.779907259020019,0.0,0.0,0.0
14.250299453735352,-10.6,12.4,0.0,0.0,0.0,1.224107236964489,1.362922706243157,2.779907259020019,0.0,0.0,0.0
14.39419960975647,-10.6,12.4,0.0,0.0,0.0,1.224107236964489,1.362922706243157,2.779907259020019,0.0,0.0,0.0
14.540596723556519,-10.6,12.4,0.0,0.0,0.0,1.224107236964489,1.362922706243157,2.779907259020019,0.0,0.0,0.026013310998678207
14.708559274673462,-10.6,12.4,0.0,0.0,0.0,1.224107236964489,1.362922706243157,2.779907259020019,0.0,0.0,0.023227673023939133
14.883237361907959,-10.6,12.4,-2.5218766468783542,-2.6761473592551965,3.6771764317909703,1.173669704026922,1.309399759058053,2.8534507876558384,-0.3026251976254025,0.3211376831106236,0.12021645158529282
15.01834225654602,-10.6,12.4,-3.3892198204709985,-3.839495783515872,5.12138056222242,1.105885307617502,1.2326098433877357,2.955878398900287,-0.43885104897527616,0.5038448936911242,0.12053447216749191
15.17353105545044,-10.5,12.3,-3.9529928833061376,-4.770672259285334,6.195600579522829,1.0268254499513791,1.137196398202029,3.079790410490743,-0.5086798251997712,0.624134750565854,0.11969290673732758
15.309654951095581,-10.4,12.3,-4.319445374148927,-5.375936968535484,6.896253086272505,0.9404365424684006,1.0296776588313192,3.2177154722161934,-0.5490664062805328,0.6933077353850439,0.11991001665592194
15.474222183227539,-10.3,12.2,-4.5576394931968025,-5.76935902954807,7.352386099884517,0.8492837526044645,0.9142904782403578,3.3647631942138836,-0.5696781757226007,0.7285684540222669,0.11913063377141953
15.645244836807251,-10.2,12.1,-4.712465670577899,-6.025083369206243,7.6491151319783945,0.7550344391929066,0.793788810856233,3.5177454968534514,-0.5816041430447784,0.748859078073416,0.11912132054567337
15.812002420425415,-10.0,11.9,-4.988102685875674,-6.191304189984066,7.950686509840164,0.6552723854753931,0.6699627270565517,3.6767592270502547,-0.6151350019240349,0.7611667280815194,0.11963929980993271
16.00784921646118,-9.9,11.8,-5.167266745819234,-6.299347723489632,8.1475411851603,0.5519270505590085,0.5439757725867591,3.8397100507534607,-0.633230991682358,0.7681587390022295,0.12019196152687073
16.15244174003601,-9.8,11.7,-5.283723384782434,-6.544576020268266,8.411254846452291,0.4462525828633598,0.4130842521813938,4.007935147682507,-0.644982714568829,0.8003540821618914,0.12025333195924759
16.30338954925537,-9.6,11.6,-5.5344202001085705,-6.703974413174365,8.693277856129203,0.3355641788611884,0.2790047639179065,4.181800704805091,-0.6782771633056894,0.8177196822219834,0.1225600391626358
16.47843289375305,-9.5,11.5,-5.522373130070491,-6.807583368563314,8.765831181791285,0.22511671625977858,0.14285309654664022,4.357117328440917,-0.6698436193880382,0.8270198234721636,0.12120279669761658
16.630900621414185,-9.4,11.4,-5.514542534545853,-6.87492918956616,8.813332555104466,0.11482586556886151,0.005354512755317009,4.533383979543006,-0.6655330680012734,0.8328290989018299,0.12128336727619171
16.775076866149902,-9.3,11.3,-5.334452647454782,-7.093703973217998,8.875642011008901,0.00813681261976587,-0.13651956670904297,4.710896819763184,-0.6362830303112501,0.863374359121252,0.12131781876087189
16.912992477416992,-9.1,11.2,-5.217394220845563,-7.5859075825916875,9.206910247598525,-0.09621107179714539,-0.28823771836087675,4.895035024715155,-0.6204515290426207,0.9348957351468729,0.12125585973262787
17.066307306289673,-9.0,11.1,0.0,0.0,0.0,-0.09621107179714539,-0.28823771836087675,4.895035024715155,0.0,0.0,0.0
17.208164930343628,-8.9,11.1,0.0,0.0,0.0,-0.09621107179714539,-0.28823771836087675,4.895035024715155,0.0,0.0,0.0
17.35964870452881,-8.9,11.1,0.0,0.0,0.0,-0.09621107179714539,-0.28823771836087675,4.895035024715155,0.0,0.0,0.0
17.50962471961975,-8.9,11.1,0.0,0.0,0.0,-0.09621107179714539,-0.28823771836087675,4.895035024715155,0.0,0.0,0.02110845036804676
17.66453766822815,-8.9,11.1,0.0,0.0,0.0,-0.09621107179714539,-0.28823771836087675,4.895035024715155,0.0,0.0,0.023273568600416183
17.806734561920166,-8.9,11.1,0.0,0.0,0.0,-0.09621107179714539,-0.28823771836087675,4.895035024715155,0.0,0.0,0.021781321614980698
17.952441215515137,-8.9,11.1,0.0,0.0,0.0,-0.09621107179714539,-0.28823771836087675,4.895035024715155,0.0,0.0,0.02886703982949257
18.09250044822693,-8.9,11.1,0.0,0.0,0.0,-0.09621107179714539,-0.28823771836087675,4.895035024715155,0.0,0.0,0.030144518241286278
18.23777461051941,-8.9,11.1,0.0,0.0,0.0,-0.09621107179714539,-0.28823771836087675,4.895035024715155,0.0,0.0,0.02870273031294346
18.396952867507935,-8.9,11.1,0.0,0.0,0.0,-0.09621107179714539,-0.28823771836087675,4.895035024715155,0.0,0.0,0.028866136446595192
18.548315286636353,-8.9,11.1,-7.766306243549593,-9.305839928684577,12.120815543803047,-0.25153719666813723,-0.4743545169345683,5.137451335591217,-0.9319567492259512,1.1167007914421492,0.11664187163114548
18.69545602798462,-8.8,11.0,-9.42309905830723,-10.42379595364497,14.051701603218588,-0.43999917783428183,-0.6828304360074677,5.418485367655588,-1.187210133684855,1.2889982341643507,0.11641225963830948
18.85149574279785,-8.6,10.8,-10.675014387899637,-11.325467369869216,15.563487505306663,-0.6534994655922746,-0.909339783404852,5.729755117761721,-1.3495720273008316,1.4072732241687131,0.11634829640388489
19.009997606277466,-8.3,10.6,-11.48875935213482,-11.736553790414973,16.423711100922635,-0.883274652634971,-1.1440708592131514,6.058229339780174,-1.4389408703545097,1.4458139741166376,0.11651076376438141
19.201610803604126,-8.0,10.3,-12.36769357888761,-12.178759963769721,17.357477890418817,-1.1306285242127232,-1.387646058488546,6.40537889758855,-1.5376838639132944,1.4921954113370712,0.11645010858774185
19.40147352218628,-7.8,10.1,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.0
19.58199405670166,-7.6,10.0,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.0
19.747340202331543,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.01656305231153965
19.91122531890869,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.01628466509282589
20.088435411453247,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.01628466509282589
20.253413677215576,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.01737147942185402
20.419577598571777,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.016424449160695076
20.57148766517639,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.016424449160695076
20.734676599502563,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.0
20.891634941101074,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.02644907310605049
21.060402870178223,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.02721587009727955
21.24260401725769,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.026013309136033058
21.428374528884888,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.02548055723309517
21.638627529144287,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.024659857153892517
21.7987117767334,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.02201494760811329
21.97176766395569,-7.7,9.9,208.43599917372308,58.933806023549664,216.60738501715417,3.038091459261738,-0.2089699380175527,10.737526597931634,25.01231990084677,-7.07205672282596,0.07069274038076401
22.151594161987305,-8.7,12.7,0.0,0.0,0.0,3.038091459261738,-0.2089699380175527,10.737526597931634,0.0,0.0,0.07934721559286118
22.31718111038208,-9.2,14.1,0.0,0.0,0.0,3.038091459261738,-0.2089699380175527,10.737526597931634,0.0,0.0,0.0
22.4829363822937,-9.2,14.1,0.0,0.0,0.0,3.038091459261738,-0.2089699380175527,10.737526597931634,0.0,0.0,0.0
22.652559280395508,-9.2,14.1,0.0,0.0,0.0,3.038091459261738,-0.2089699380175527,10.737526597931634,0.0,0.0,0.0
22.817437887191772,-9.2,14.1,0.0,0.0,0.0,3.038091459261738,-0.2089699380175527,10.737526597931634,0.0,0.0,0.0
22.96963095664978,-9.2,14.1,0.0,0.0,0.0,3.038091459261738,-0.2089699380175527,10.737526597931634,0.0,0.0,0.0
23.136047840118408,-9.1,14.1,0.0,0.0,0.0,3.038091459261738,-0.2089699380175527,10.737526597931634,0.0,0.0,0.0
23.321130990982056,-9.2,14.1,0.0,0.0,0.0,3.038091459261738,-0.2089699380175527,10.737526597931634,0.0,0.0,0.016424445435404778
23.478205680847168,-9.1,14.1,131.10839946292003,33.05697391530731,135.21159689230032,5.660259448520138,0.45216954028859346,13.441758535777641,15.733007935550404,-3.966836869836877,0.11392419040203094
23.634301900863647,-9.7,15.9,80.84545965089796,16.237033044949726,82.45986653074185,7.277168641538098,0.7769102011875879,15.090955866392479,8.092718503595185,-1.409929060038528,0.11425841599702835
23.79686975479126,-10.1,17.6,48.17454877308364,5.304071479217328,48.46566128453073,8.240659616999771,0.8829916307719344,16.060269092083093,3.9731524594129057,-0.03118567049297205,0.11427543312311172
23.950958728790283,-10.2,18.5,26.938456702504368,-1.8023535385087257,26.99868381589142,8.779428751049858,0.8469445600017599,16.60024276840092,1.641070377251137,0.7493866679229877,0.11390570551156998
24.106950044631958,-10.1,19.0,13.134996856627822,-6.421529800030669,14.62067670787863,9.042128688182414,0.7185139640011465,16.892656302558493,0.33941920036421913,1.185138676824062,0.11397550255060196
24.270280838012695,-9.9,19.0,4.162747956808062,-9.423994370019955,10.30243371432583,9.125383647318575,0.5300340766007474,17.09870497684501,-0.3921248593401019,1.4301185384325548,0.11378734558820724
24.446466207504272,-9.7,19.0,-1.6692138280748168,-11.37559634051297,11.497411313253444,9.091999370757078,0.30252214979048797,17.32865320311008,-0.8103022371456478,1.570247585836346,0.11351890861988068
24.598779439926147,-9.4,18.9,-4.9349889882486195,-12.119137621333437,13.085396937004035,8.993299590992105,0.060139397363819236,17.59036114185016,-1.003126175836416,1.5815487160125996,0.1164400652050972
24.7649028301239,-9.1,18.7,-6.70774284236154,-12.777439453866691,14.43110435955896,8.859144734144875,-0.19540939171351457,17.87898322904134,-1.0625465948427717,1.6171083371226749,0.11561574786901474
24.922292470932007,-8.8,18.5,-8.21003284753499,-13.20533564501335,15.549454294445951,8.694944077194176,-0.45951610461378156,18.18997231493026,-1.1606085226584273,1.6406191776681913,0.11556228250265121
25.11520028114319,-8.5,18.3,-9.186521350897692,-13.483468169258686,16.315516798493125,8.511213650176222,-0.7291854679989553,18.51628265090012,-1.2143778454572651,1.6538483351865858,0.1159917563199997
